Time (s)	WE(1).Potential (V)	WE(1).Current (A)	Corrected time (s)	Index
361.332996087722	0.4498291015625	7.8826904296875E-07	360.349999090204	7208
361.382996087596	0.4498291015625	7.8521728515625E-07	360.399999090077	7209
361.432996087469	0.4498291015625	7.8155517578125E-07	360.449999089951	7210
361.482996087343	0.449798583984375	7.8582763671875E-07	360.499999089825	7211
361.532996087217	0.449798583984375	7.8033447265625E-07	360.549999089699	7212
361.582996087091	0.4498291015625	7.84912109375E-07	360.599999089573	7213
361.632996086964	0.4498291015625	7.867431640625E-07	360.649999089446	7214
361.682996086838	0.449859619140625	7.87353515625E-07	360.69999908932	7215
361.732996086712	0.4498291015625	7.843017578125E-07	360.749999089194	7216
361.782996086586	0.4498291015625	7.91015625E-07	360.799999089068	7217
361.83299608646	0.4498291015625	8.0078125E-07	360.849999088941	7218
361.882996086333	0.44989013671875	8.099365234375E-07	360.899999088815	7219
361.932996086207	0.4498291015625	8.319091796875E-07	360.949999088689	7220
361.982996086081	0.4498291015625	8.5693359375E-07	360.999999088563	7221
362.032996085955	0.449798583984375	8.7890625E-07	361.049999088436	7222
362.082996085828	0.4498291015625	9.2315673828125E-07	361.09999908831	7223
362.132996085702	0.4498291015625	9.6405029296875E-07	361.149999088184	7224
362.182996085576	0.44976806640625	1.02020263671875E-06	361.199999088058	7225
362.23299608545	0.4498291015625	1.070556640625E-06	361.249999087931	7226
362.282996085323	0.449798583984375	1.12701416015625E-06	361.299999087805	7227
362.332996085197	0.449798583984375	1.17279052734375E-06	361.349999087679	7228
362.382996085071	0.44976806640625	1.22222900390625E-06	361.399999087553	7229
362.432996084945	0.449737548828125	1.25732421875E-06	361.449999087426	7230
362.482996084818	0.44976806640625	1.2908935546875E-06	361.4999990873	7231
362.532996084692	0.449737548828125	1.3116455078125E-06	361.549999087174	7232
362.582996084566	0.449798583984375	1.32843017578125E-06	361.599999087048	7233
362.63299608444	0.44976806640625	1.32781982421875E-06	361.649999086922	7234
362.682996084313	0.449737548828125	1.3299560546875E-06	361.699999086795	7235
362.732996084187	0.449737548828125	1.322021484375E-06	361.749999086669	7236
362.782996084061	0.449737548828125	1.31439208984375E-06	361.799999086543	7237
362.832996083935	0.44976806640625	1.29974365234375E-06	361.849999086417	7238
362.882996083809	0.449737548828125	1.29150390625E-06	361.89999908629	7239
362.932996083682	0.44970703125	1.26800537109375E-06	361.949999086164	7240
362.982996083556	0.449798583984375	1.2530517578125E-06	361.999999086038	7241
363.03299608343	0.44976806640625	1.23626708984375E-06	362.049999085912	7242
363.082996083304	0.449798583984375	1.2152099609375E-06	362.099999085785	7243
363.132996083177	0.44976806640625	1.20269775390625E-06	362.149999085659	7244
363.182996083051	0.44976806640625	1.18621826171875E-06	362.199999085533	7245
363.232996082925	0.449737548828125	1.16241455078125E-06	362.249999085407	7246
363.282996082799	0.449798583984375	1.1468505859375E-06	362.29999908528	7247
363.332996082672	0.449798583984375	1.126708984375E-06	362.349999085154	7248
363.382996082546	0.4498291015625	1.11602783203125E-06	362.399999085028	7249
363.43299608242	0.449798583984375	1.09832763671875E-06	362.449999084902	7250
363.482996082294	0.449798583984375	1.0870361328125E-06	362.499999084775	7251
363.532996082167	0.449798583984375	1.06719970703125E-06	362.549999084649	7252
363.582996082041	0.4498291015625	1.0552978515625E-06	362.599999084523	7253
363.632996081915	0.44976806640625	1.04034423828125E-06	362.649999084397	7254
363.682996081789	0.449798583984375	1.03179931640625E-06	362.699999084271	7255
363.732996081662	0.449798583984375	1.0186767578125E-06	362.749999084144	7256
363.782996081536	0.4498291015625	1.01318359375E-06	362.799999084018	7257
363.83299608141	0.449798583984375	9.97314453125E-07	362.849999083892	7258
363.882996081284	0.4498291015625	9.9029541015625E-07	362.899999083766	7259
363.932996081158	0.449798583984375	9.7991943359375E-07	362.949999083639	7260
363.982996081031	0.449798583984375	9.735107421875E-07	362.999999083513	7261
364.032996080905	0.4498291015625	9.6435546875E-07	363.049999083387	7262
364.082996080779	0.4498291015625	9.619140625E-07	363.099999083261	7263
364.132996080653	0.44976806640625	9.5001220703125E-07	363.149999083134	7264
364.182996080526	0.4498291015625	9.429931640625E-07	363.199999083008	7265
364.2329960804	0.449798583984375	9.3353271484375E-07	363.249999082882	7266
364.282996080274	0.4498291015625	9.344482421875E-07	363.299999082756	7267
364.332996080148	0.44976806640625	9.2681884765625E-07	363.349999082629	7268
364.382996080021	0.449859619140625	9.2864990234375E-07	363.399999082503	7269
364.432996079895	0.44976806640625	9.16748046875E-07	363.449999082377	7270
364.482996079769	0.449798583984375	9.11865234375E-07	363.499999082251	7271
364.532996079643	0.44976806640625	9.0484619140625E-07	363.549999082124	7272
364.582996079516	0.449859619140625	9.033203125E-07	363.599999081998	7273
364.63299607939	0.449798583984375	8.9813232421875E-07	363.649999081872	7274
364.682996079264	0.449798583984375	8.99658203125E-07	363.699999081746	7275
364.732996079138	0.4498291015625	8.9019775390625E-07	363.74999908162	7276
364.782996079011	0.449798583984375	8.868408203125E-07	363.799999081493	7277
364.832996078885	0.449859619140625	8.819580078125E-07	363.849999081367	7278
364.882996078759	0.449798583984375	8.843994140625E-07	363.899999081241	7279
364.932996078633	0.44976806640625	8.7738037109375E-07	363.949999081115	7280
364.982996078507	0.4498291015625	8.843994140625E-07	363.999999080988	7281
365.03299607838	0.449798583984375	8.72802734375E-07	364.049999080862	7282
365.082996078254	0.4498291015625	8.6578369140625E-07	364.099999080736	7283
365.132996078128	0.4498291015625	8.709716796875E-07	364.14999908061	7284
365.182996078002	0.449798583984375	8.6669921875E-07	364.199999080483	7285
365.232996077875	0.4498291015625	8.697509765625E-07	364.249999080357	7286
365.282996077749	0.449859619140625	8.7127685546875E-07	364.299999080231	7287
365.332996077623	0.4498291015625	8.69140625E-07	364.349999080105	7288
365.382996077497	0.44976806640625	8.6578369140625E-07	364.399999079978	7289
365.43299607737	0.44976806640625	8.6822509765625E-07	364.449999079852	7290
365.482996077244	0.44989013671875	8.7005615234375E-07	364.499999079726	7291
365.532996077118	0.4498291015625	8.673095703125E-07	364.5499990796	7292
365.582996076992	0.449859619140625	8.75244140625E-07	364.599999079473	7293
365.632996076865	0.4498291015625	8.67919921875E-07	364.649999079347	7294
365.682996076739	0.4498291015625	8.642578125E-07	364.699999079221	7295
365.732996076613	0.4498291015625	8.6273193359375E-07	364.749999079095	7296
365.782996076487	0.449798583984375	8.6578369140625E-07	364.799999078969	7297
365.83299607636	0.449798583984375	8.6578369140625E-07	364.849999078842	7298
365.882996076234	0.4498291015625	8.685302734375E-07	364.899999078716	7299
365.932996076108	0.4498291015625	8.6700439453125E-07	364.94999907859	7300
365.982996075982	0.4498291015625	8.6334228515625E-07	364.999999078464	7301
366.032996075856	0.4498291015625	8.6883544921875E-07	365.049999078337	7302
366.082996075729	0.4498291015625	8.67919921875E-07	365.099999078211	7303
366.132996075603	0.4498291015625	8.7310791015625E-07	365.149999078085	7304
366.182996075477	0.4498291015625	8.746337890625E-07	365.199999077959	7305
366.232996075351	0.4498291015625	8.7554931640625E-07	365.249999077832	7306
366.282996075224	0.449737548828125	8.7310791015625E-07	365.299999077706	7307
366.332996075098	0.4498291015625	8.782958984375E-07	365.34999907758	7308
366.382996074972	0.449798583984375	8.740234375E-07	365.399999077454	7309
366.432996074846	0.449859619140625	8.7677001953125E-07	365.449999077327	7310
366.482996074719	0.449798583984375	8.740234375E-07	365.499999077201	7311
366.532996074593	0.44976806640625	8.7310791015625E-07	365.549999077075	7312
366.582996074467	0.4498291015625	8.63037109375E-07	365.599999076949	7313
366.632996074341	0.449798583984375	8.660888671875E-07	365.649999076822	7314
366.682996074214	0.4498291015625	8.5968017578125E-07	365.699999076696	7315
366.732996074088	0.449798583984375	8.58154296875E-07	365.74999907657	7316
366.782996073962	0.449859619140625	8.5723876953125E-07	365.799999076444	7317
366.832996073836	0.4498291015625	8.53271484375E-07	365.849999076318	7318
366.882996073709	0.44976806640625	8.45947265625E-07	365.899999076191	7319
366.932996073583	0.4498291015625	8.4564208984375E-07	365.949999076065	7320
366.982996073457	0.44976806640625	8.428955078125E-07	365.999999075939	7321
367.032996073331	0.449859619140625	8.3709716796875E-07	366.049999075813	7322
367.082996073205	0.449798583984375	8.43505859375E-07	366.099999075686	7323
367.132996073078	0.449798583984375	8.36181640625E-07	366.14999907556	7324
367.182996072952	0.449859619140625	8.3526611328125E-07	366.199999075434	7325
367.232996072826	0.4498291015625	8.3038330078125E-07	366.249999075308	7326
367.2829960727	0.449798583984375	8.3251953125E-07	366.299999075181	7327
367.332996072573	0.4498291015625	8.2489013671875E-07	366.349999075055	7328
367.382996072447	0.4498291015625	8.331298828125E-07	366.399999074929	7329
367.432996072321	0.449798583984375	8.2763671875E-07	366.449999074803	7330
367.482996072195	0.4498291015625	8.21533203125E-07	366.499999074676	7331
367.532996072068	0.4498291015625	8.2550048828125E-07	366.54999907455	7332
367.582996071942	0.449798583984375	8.2366943359375E-07	366.599999074424	7333
367.632996071816	0.4498291015625	8.2366943359375E-07	366.649999074298	7334
367.68299607169	0.4498291015625	8.2763671875E-07	366.699999074172	7335
367.732996071563	0.4498291015625	8.2275390625E-07	366.749999074045	7336
367.782996071437	0.4498291015625	8.2244873046875E-07	366.799999073919	7337
367.832996071311	0.4498291015625	8.233642578125E-07	366.849999073793	7338
367.882996071185	0.449798583984375	8.209228515625E-07	366.899999073667	7339
367.932996071058	0.449798583984375	8.2122802734375E-07	366.94999907354	7340
367.982996070932	0.44989013671875	8.2672119140625E-07	366.999999073414	7341
368.032996070806	0.449798583984375	8.2366943359375E-07	367.049999073288	7342
368.08299607068	0.449798583984375	8.23974609375E-07	367.099999073162	7343
368.132996070554	0.44976806640625	8.2305908203125E-07	367.149999073035	7344
368.182996070427	0.44976806640625	8.270263671875E-07	367.199999072909	7345
368.232996070301	0.4498291015625	8.3343505859375E-07	367.249999072783	7346
368.282996070175	0.44976806640625	8.3770751953125E-07	367.299999072657	7347
368.332996070049	0.4498291015625	8.4869384765625E-07	367.34999907253	7348
368.382996069922	0.449798583984375	8.58154296875E-07	367.399999072404	7349
368.432996069796	0.449798583984375	8.7310791015625E-07	367.449999072278	7350
368.48299606967	0.449859619140625	8.89892578125E-07	367.499999072152	7351
368.532996069544	0.449798583984375	9.1217041015625E-07	367.549999072025	7352
368.582996069417	0.4498291015625	9.2926025390625E-07	367.599999071899	7353
368.632996069291	0.4498291015625	9.5367431640625E-07	367.649999071773	7354
368.682996069165	0.449798583984375	9.6282958984375E-07	367.699999071647	7355
368.732996069039	0.4498291015625	9.7320556640625E-07	367.749999071521	7356
368.782996068912	0.449798583984375	9.8114013671875E-07	367.799999071394	7357
368.832996068786	0.449798583984375	9.8480224609375E-07	367.849999071268	7358
368.88299606866	0.4498291015625	9.8785400390625E-07	367.899999071142	7359
368.932996068534	0.449798583984375	9.8907470703125E-07	367.949999071016	7360
368.982996068407	0.449798583984375	9.8388671875E-07	367.999999070889	7361
369.032996068281	0.449798583984375	9.765625E-07	368.049999070763	7362
369.082996068155	0.44976806640625	9.7686767578125E-07	368.099999070637	7363
369.132996068029	0.449859619140625	9.66796875E-07	368.149999070511	7364
369.182996067903	0.4498291015625	9.63134765625E-07	368.199999070384	7365
369.232996067776	0.449798583984375	9.6038818359375E-07	368.249999070258	7366
369.28299606765	0.449859619140625	9.5123291015625E-07	368.299999070132	7367
369.332996067524	0.449798583984375	9.4268798828125E-07	368.349999070006	7368
369.382996067398	0.449859619140625	9.3963623046875E-07	368.399999069879	7369
369.432996067271	0.449798583984375	9.3475341796875E-07	368.449999069753	7370
369.482996067145	0.4498291015625	9.2742919921875E-07	368.499999069627	7371
369.532996067019	0.449798583984375	9.2437744140625E-07	368.549999069501	7372
369.582996066893	0.4498291015625	9.1705322265625E-07	368.599999069374	7373
369.632996066766	0.4498291015625	9.0972900390625E-07	368.649999069248	7374
369.68299606664	0.449798583984375	9.0423583984375E-07	368.699999069122	7375
369.732996066514	0.4498291015625	9.014892578125E-07	368.749999068996	7376
369.782996066388	0.449859619140625	9.002685546875E-07	368.79999906887	7377
369.832996066261	0.449798583984375	8.9874267578125E-07	368.849999068743	7378
369.882996066135	0.4498291015625	8.92333984375E-07	368.899999068617	7379
369.932996066009	0.449798583984375	8.85009765625E-07	368.949999068491	7380
369.982996065883	0.449859619140625	8.8409423828125E-07	368.999999068365	7381
370.032996065756	0.449798583984375	8.8470458984375E-07	369.049999068238	7382
370.08299606563	0.4498291015625	8.782958984375E-07	369.099999068112	7383
370.132996065504	0.449798583984375	8.8470458984375E-07	369.149999067986	7384
370.182996065378	0.4498291015625	8.7493896484375E-07	369.19999906786	7385
370.232996065252	0.4498291015625	8.6822509765625E-07	369.249999067733	7386
370.282996065125	0.449859619140625	8.72802734375E-07	369.299999067607	7387
370.332996064999	0.44976806640625	8.673095703125E-07	369.349999067481	7388
370.382996064873	0.449859619140625	8.6761474609375E-07	369.399999067355	7389
370.432996064747	0.4498291015625	8.6944580078125E-07	369.449999067228	7390
370.48299606462	0.44976806640625	8.660888671875E-07	369.499999067102	7391
